Optical Parameter Monitor 7.0.5319.1035

Power Meter,PM100D
Power Meter SN,P0046669
Sensor,S120C
Sensor SN,250305506
Sensor Type,Photodiode
Wavelength,532 nm
Range,Auto,range changed during the measurement.

Start of Measurement,2/2/2026 14:18:17
Elapsed Time,00:00:09:974
Samples,1693

--Statistics--
Minimum [W],7.7399E-05
Maximum [W],0.00012807
Mean [W],0.00011702
Standard Deviation [W],2.0368E-05
Ratio,1.655 : 1

--Graph Data--
Time (ms),Power (W)
6376.000,0.00012758
6402.000,0.00012757
6406.000,0.00012771
6409.000,0.00012774
6413.000,0.00012776
6416.000,0.0001278
6420.000,0.00012783
6423.000,0.00012782
6427.000,0.0001278
6454.000,0.00012778
6458.000,0.00012779
6462.000,0.0001278
6468.000,0.00012787
6472.000,0.00012788
6475.000,0.00012788
6501.000,0.00012785
6504.000,0.00012779
6508.000,0.00012781
6512.000,0.00012779
6516.000,0.00012782
6519.000,0.00012787
6523.000,0.0001279
6526.000,0.00012788
6554.000,0.00012785
6558.000,0.00012773
6562.000,0.00012772
6565.000,0.00012776
6568.000,0.0001278
6572.000,0.0001278
6575.000,0.00012781
6601.000,0.00012779
6604.000,0.00012759
6608.000,0.00012758
6611.000,0.00012761
6615.000,0.0001276
6619.000,0.0001276
6622.000,0.00012765
6626.000,0.00012768
6630.000,0.00012771
6634.000,0.00012768
6637.000,0.00012765
6641.000,0.00012765
6644.000,0.00012763
6648.000,0.00012758
6651.000,0.00012752
6655.000,0.00012752
6658.000,0.00012752
6662.000,0.00012752
6665.000,0.00012753
6669.000,0.00012751
6672.000,0.00012754
6675.000,0.00012758
6704.000,0.00012761
6707.000,0.0001275
6710.000,0.00012751
6714.000,0.00012753
6717.000,0.00012751
6725.000,0.00012753
6753.000,0.00012758
6757.000,0.00012753
6760.000,0.00012752
6769.000,0.00012752
6773.000,0.00012755
6776.000,0.00012751
6801.000,0.00012752
6804.000,0.00012763
6808.000,0.00012756
6812.000,0.00012749
6815.000,0.00012748
6819.000,0.0001275
6822.000,0.00012748
6826.000,0.00012748
6851.000,0.00012748
6855.000,0.00012773
6859.000,0.0001277
6862.000,0.00012766
6868.000,0.00012763
6872.000,0.00012767
6875.000,0.00012767
6901.000,0.00012765
6904.000,0.00012787
6908.000,0.00012789
6911.000,0.00012783
6914.000,0.00012778
6918.000,0.00012773
6921.000,0.0001277
6925.000,0.00012767
6931.000,0.00012769
6935.000,0.00012771
6938.000,0.00012771
6942.000,0.00012781
6945.000,0.00012786
6948.000,0.00012787
6952.000,0.00012791
6956.000,0.00012792
6959.000,0.0001279
6962.000,0.00012786
6968.000,0.00012779
6971.000,0.00012774
6975.000,0.00012772
7004.000,0.00012787
7008.000,0.00012789
7011.000,0.00012788
7014.000,0.00012783
7018.000,0.00012776
7021.000,0.00012773
7024.000,0.00012765
7050.000,0.00012763
7054.000,0.00012765
7057.000,0.00012768
7060.000,0.00012767
7065.000,0.00012764
7068.000,0.00012762
7071.000,0.00012758
7075.000,0.00012755
7102.000,0.00012748
7106.000,0.00012756
7109.000,0.00012759
7112.000,0.00012758
7116.000,0.00012762
7119.000,0.0001276
7122.000,0.00012761
7125.000,0.00012754
7164.000,0.00012758
7168.000,0.00012757
7171.000,0.00012758
7175.000,0.00012761
7200.000,0.00012757
7203.000,0.00012746
7206.000,0.00012751
7210.000,0.00012753
7213.000,0.00012759
7216.000,0.00012763
7219.000,0.00012766
7222.000,0.00012768
7226.000,0.00012763
7230.000,0.00012762
7234.000,0.00012755
7237.000,0.00012752
7240.000,0.00012749
7243.000,0.00012747
7247.000,0.00012748
7251.000,0.00012752
7254.000,0.00012753
7259.000,0.00012758
7263.000,0.00012763
7266.000,0.00012763
7269.000,0.00012767
7273.000,0.0001277
7276.000,0.00012767
7302.000,0.00012768
7306.000,0.00012767
7309.000,0.00012768
7313.000,0.00012771
7316.000,0.00012779
7320.000,0.00012786
7323.000,0.00012791
7327.000,0.00012791
7355.000,0.00012788
7358.000,0.0001278
7362.000,0.00012778
7365.000,0.0001278
7369.000,0.00012783
7372.000,0.00012787
7376.000,0.00012784
7401.000,0.00012784
7405.000,0.00012763
7408.000,0.00012765
7412.000,0.00012765
7415.000,0.00012763
7418.000,0.00012769
7422.000,0.00012776
7425.000,0.00012776
7452.000,0.00012777
7456.000,0.00012754
7461.000,0.00012752
7464.000,0.00012751
7468.000,0.00012749
7472.000,0.00012754
7475.000,0.0001276
7500.000,0.00012762
7504.000,0.00012735
7508.000,0.00012733
7514.000,0.00012731
7517.000,0.0001273
7520.000,0.00012726
7524.000,0.00012731
7527.000,0.00012736
7534.000,0.0001274
7538.000,0.00012741
7541.000,0.00012743
7544.000,0.00012746
7548.000,0.00012743
7551.000,0.00012742
7555.000,0.00012735
7558.000,0.00012731
7561.000,0.00012734
7565.000,0.00012733
7568.000,0.00012732
7571.000,0.00012734
7575.000,0.00012734
7603.000,0.00012735
7607.000,0.00012741
7610.000,0.00012737
7613.000,0.00012736
7617.000,0.00012735
7620.000,0.00012734
7623.000,0.00012731
7627.000,0.00012731
7652.000,0.00012735
7656.000,0.0001275
7660.000,0.00012748
7663.000,0.00012744
7667.000,0.00012746
7670.000,0.0001274
7674.000,0.00012735
7677.000,0.00012733
7703.000,0.00012752
7706.000,0.00012754
7709.000,0.00012751
7713.000,0.00012741
7717.000,0.00012739
7720.000,0.00012739
7724.000,0.00012732
7752.000,0.00012734
7756.000,0.00012767
7759.000,0.00012767
7763.000,0.00012763
7769.000,0.00012759
7775.000,0.00012752
7800.000,0.00012748
7804.000,0.00012761
7808.000,0.00012766
7812.000,0.00012765
7815.000,0.00012761
7819.000,0.0001276
7822.000,0.00012756
7825.000,0.00012751
7829.000,0.00012745
7833.000,0.00012741
7836.000,0.00012741
7840.000,0.00012742
7843.000,0.00012744
7846.000,0.00012749
7850.000,0.00012751
7853.000,0.00012754
7857.000,0.00012759
7860.000,0.00012763
7864.000,0.00012765
7867.000,0.00012762
7871.000,0.00012763
7874.000,0.00012756
7878.000,0.00012749
7903.000,0.00012753
7907.000,0.0001276
7913.000,0.00012761
7916.000,0.00012766
7922.000,0.00012764
7925.000,0.00012761
7953.000,0.00012757
7957.000,0.00012753
7960.000,0.00012755
7963.000,0.00012757
7969.000,0.00012758
7972.000,0.00012757
7976.000,0.00012756
8001.000,0.00012757
8004.000,0.00012751
8008.000,0.00012754
8011.000,0.00012755
8015.000,0.00012756
8018.000,0.0001276
8024.000,0.0001276
8027.000,0.00012759
8053.000,0.00012739
8056.000,0.00012739
8059.000,0.0001274
8063.000,0.00012745
8066.000,0.00012747
8069.000,0.00012752
8073.000,0.00012753
8076.000,0.00012754
8102.000,0.00012755
8106.000,0.00012734
8109.000,0.00012734
8112.000,0.00012737
8116.000,0.00012742
8119.000,0.00012747
8122.000,0.00012752
8126.000,0.00012752
8132.000,0.00012753
8136.000,0.00012757
8139.000,0.00012754
8143.000,0.0001275
8146.000,0.00012746
8149.000,0.00012747
8153.000,0.00012746
8156.000,0.00012742
8160.000,0.00012742
8163.000,0.00012743
8167.000,0.00012748
8170.000,0.00012753
8173.000,0.00012756
8177.000,0.0001276
8205.000,0.00012751
8209.000,0.00012749
8212.000,0.00012748
8216.000,0.00012748
8219.000,0.00012755
8223.000,0.00012759
8227.000,0.0001276
8253.000,0.00012768
8257.000,0.00012766
8260.000,0.00012763
8264.000,0.00012756
8267.000,0.00012755
8270.000,0.00012759
8274.000,0.00012764
8303.000,0.00012767
8307.000,0.00012765
8311.000,0.00012761
8314.000,0.00012758
8318.000,0.00012754
8321.000,0.00012754
8325.000,0.00012757
8352.000,0.00012757
8356.000,0.00012762
8360.000,0.00012759
8373.000,0.00012746
8376.000,0.00012748
8402.000,0.00012749
8405.000,0.00012758
8409.000,0.00012756
8412.000,0.00012754
8416.000,0.00012754
8420.000,0.00012752
8423.000,0.00012748
8427.000,0.00012745
8433.000,0.00012749
8436.000,0.00012753
8440.000,0.00012754
8443.000,0.00012756
8446.000,0.0001276
8450.000,0.00012764
8454.000,0.00012767
8457.000,0.00012763
8460.000,0.00012763
8464.000,0.00012759
8467.000,0.00012757
8470.000,0.00012752
8474.000,0.00012746
8477.000,0.0001274
8504.000,0.00012756
8507.000,0.00012756
8512.000,0.00012748
8515.000,0.0001275
8519.000,0.00012752
8522.000,0.00012749
8526.000,0.00012741
8554.000,0.0001274
8560.000,0.00012756
8564.000,0.00012756
8568.000,0.00012751
8572.000,0.00012749
8603.000,0.00012753
8606.000,0.00012758
8610.000,0.00012761
8613.000,0.00012763
8617.000,0.00012762
8620.000,0.00012762
8627.000,0.00012752
8652.000,0.00012748
8656.000,0.00012752
8659.000,0.00012755
8662.000,0.00012755
8666.000,0.00012758
8670.000,0.00012758
8673.000,0.00012754
8677.000,0.0001275
8704.000,0.00012752
8708.000,0.00012756
8711.000,0.00012757
8716.000,0.00012759
8720.000,0.0001276
8723.000,0.00012761
8726.000,0.00012759
8733.000,0.00012754
8736.000,0.00012751
8739.000,0.00012751
8743.000,0.00012749
8746.000,0.00012746
8750.000,0.0001275
8753.000,0.00012754
8756.000,0.00012758
8760.000,0.00012762
8763.000,0.00012762
8767.000,0.00012769
8771.000,0.00012769
8774.000,0.00012771
8800.000,0.00012771
8804.000,0.00012756
8807.000,0.00012761
8813.000,0.00012766
8816.000,0.00012769
8820.000,0.00012774
8823.000,0.00012779
8826.000,0.00012778
8852.000,0.00012778
8856.000,0.00012766
8863.000,0.00012773
8866.000,0.00012771
8870.000,0.00012778
8873.000,0.00012781
8876.000,0.00012786
8902.000,0.00012786
8905.000,0.00012763
8909.000,0.00012766
8913.000,0.00012772
8916.000,0.00012772
8920.000,0.00012773
8923.000,0.00012777
8927.000,0.0001278
8955.000,0.00012782
8959.000,0.0001276
8965.000,0.0001276
8969.000,0.00012766
8973.000,0.00012765
8976.000,0.00012768
9002.000,0.00012759
9006.000,0.00012752
9009.000,0.00012747
9012.000,0.00012746
9018.000,0.00012747
9022.000,0.00012748
9025.000,0.00012748
9029.000,0.0001275
9033.000,0.00012752
9037.000,0.00012756
9040.000,0.00012756
9043.000,0.00012751
9046.000,0.00012748
9050.000,0.00012744
9053.000,0.00012744
9056.000,0.00012739
9060.000,0.00012737
9066.000,0.00012735
9069.000,0.00012737
9073.000,0.00012738
9076.000,0.00012737
9102.000,0.00012738
9107.000,0.00012738
9110.000,0.00012739
9113.000,0.00012732
9116.000,0.00012731
9120.000,0.00012731
9123.000,0.00012733
9126.000,0.00012734
9153.000,0.00012732
9159.000,0.00012744
9162.000,0.00012742
9165.000,0.00012735
9169.000,0.00012732
9172.000,0.00012735
9175.000,0.00012737
9202.000,0.00012738
9206.000,0.0001276
9209.000,0.00012761
9213.000,0.00012761
9216.000,0.00012758
9220.000,0.00012753
9223.000,0.00012748
9226.000,0.00012749
9252.000,0.00012747
9255.000,0.00012782
9258.000,0.00012781
9262.000,0.00012781
9265.000,0.0001278
9268.000,0.00012777
9272.000,0.00012773
9275.000,0.00012767
9300.000,0.00012766
9304.000,0.00012798
9307.000,0.00012805
9310.000,0.00012802
9313.000,0.00012804
9319.000,0.00012803
9322.000,0.00012796
9326.000,0.00012791
9332.000,0.00012786
9335.000,0.00012788
9339.000,0.00012786
9342.000,0.00012785
9345.000,0.00012787
9348.000,0.00012792
9351.000,0.00012797
9355.000,0.00012804
9358.000,0.00012805
9362.000,0.000128
9366.000,0.00012801
9369.000,0.00012801
9372.000,0.00012794
9376.000,0.00012792
9402.000,0.00012782
9406.000,0.0001279
9409.000,0.00012792
9413.000,0.00012791
9417.000,0.00012791
9420.000,0.00012796
9423.000,0.00012792
9427.000,0.00012786
9454.000,0.00012783
9458.000,0.00012776
9461.000,0.00012781
9465.000,0.00012784
9468.000,0.00012785
9471.000,0.00012786
9475.000,0.00012781
9500.000,0.00012774
9504.000,0.00012758
9508.000,0.00012762
9512.000,0.00012765
9515.000,0.00012767
9518.000,0.00012771
9522.000,0.0001277
9525.000,0.00012768
9553.000,0.00012765
9556.000,0.00012749
9560.000,0.00012749
9563.000,0.00012753
9567.000,0.00012756
9606.000,0.00012741
9610.000,0.00012745
9613.000,0.00012747
9617.000,0.00012752
9620.000,0.00012759
9623.000,0.00012762
9627.000,0.0001276
9632.000,0.00012762
9635.000,0.00012762
9639.000,0.00012761
9642.000,0.00012757
9645.000,0.00012752
9649.000,0.00012751
9653.000,0.00012749
9656.000,0.00012752
9659.000,0.00012752
9663.000,0.00012753
9666.000,0.00012754
9670.000,0.00012761
9673.000,0.00012768
9677.000,0.00012772
9703.000,0.00012773
9706.000,0.0001276
9710.000,0.00012762
9713.000,0.00012767
9716.000,0.00012765
9720.000,0.0001277
9723.000,0.0001277
9726.000,0.00012776
9754.000,0.00012779
9757.000,0.00012776
9760.000,0.00012775
9764.000,0.00012775
9767.000,0.0001278
9771.000,0.00012782
9774.000,0.00012784
9799.000,0.00012789
9803.000,0.0001279
9807.000,0.00012785
9811.000,0.00012782
9815.000,0.0001278
9819.000,0.00012781
9822.000,0.00012775
9826.000,0.00012778
9851.000,0.00012779
9854.000,0.00012782
9861.000,0.0001277
9864.000,0.00012763
9868.000,0.00012763
9872.000,0.00012761
9875.000,0.00012759
9900.000,0.00012757
9904.000,0.00012768
9907.000,0.00012763
9911.000,0.00012758
9914.000,0.0001275
9918.000,0.00012748
9921.000,0.00012748
9924.000,0.00012747
9931.000,0.00012746
9934.000,0.00012749
9938.000,0.00012755
9942.000,0.0001276
9945.000,0.0001276
9949.000,0.00012762
9952.000,0.00012762
9955.000,0.00012761
9959.000,0.00012757
9964.000,0.00012749
9968.000,0.00012744
9971.000,0.0001274
9974.000,0.00012741
