Optical Parameter Monitor 7.0.5319.1035

Power Meter,PM100D
910.000,0.0001159
913.000,0.00011591
916.000,0.00011594
922.000,0.00011593
925.000,0.00011595
950.000,0.00011591
953.000,0.00011595
957.000,0.00011591
961.000,0.0001159
964.000,0.00011588
967.000,0.00011589
970.000,0.00011588
974.000,0.0001159
1000.000,0.00011592
1004.000,0.00011593
1007.000,0.0001159
1011.000,0.00011589
1014.000,0.00011588
1019.000,0.0001159
1022.000,0.00011595
1025.000,0.00011594
1054.000,0.00011592
1057.000,0.00011602
1060.000,0.000116
1064.000,0.00011596
1067.000,0.00011598
1070.000,0.000116
1099.000,0.00011605
1102.000,0.00011607
1107.000,0.00011607
1110.000,0.00011604
1114.000,0.00011598
1117.000,0.00011595
1120.000,0.00011595
1123.000,0.00011595
1127.000,0.00011597
1131.000,0.00011599
1134.000,0.00011601
1138.000,0.00011603
1142.000,0.00011605
1145.000,0.00011602
1149.000,0.00011603
1152.000,0.00011599
1155.000,0.00011601
1158.000,0.00011599
1162.000,0.00011597
1165.000,0.00011592
1168.000,0.00011596
1172.000,0.00011593
1210.000,0.00011596
1213.000,0.00011595
1217.000,0.00011595
1220.000,0.00011593
1223.000,0.00011593
1251.000,0.00011593
1254.000,0.00011593
1258.000,0.00011595
1261.000,0.00011592
1265.000,0.00011595
1268.000,0.00011593
1271.000,0.00011595
1275.000,0.00011594
1300.000,0.00011592
1303.000,0.00011592
1307.000,0.00011596
1310.000,0.00011594
1313.000,0.00011595
1317.000,0.00011591
1320.000,0.00011592
1324.000,0.00011593
1351.000,0.00011591
1355.000,0.00011586
1358.000,0.00011587
1362.000,0.00011586
1365.000,0.00011586
1368.000,0.00011588
1372.000,0.0001159
1376.000,0.00011592
1401.000,0.0001159
1404.000,0.00011591
1408.000,0.00011592
1411.000,0.00011596
1414.000,0.00011597
1418.000,0.000116
1421.000,0.00011599
1424.000,0.00011601
1430.000,0.00011599
1433.000,0.00011597
1437.000,0.00011596
1441.000,0.00011595
1444.000,0.00011595
1447.000,0.00011597
1450.000,0.00011599
1454.000,0.00011598
1457.000,0.00011597
1463.000,0.000116
1466.000,0.00011603
1469.000,0.00011605
1473.000,0.00011605
1500.000,0.00011603
1504.000,0.00011594
1507.000,0.00011596
1510.000,0.00011598
1514.000,0.00011596
1517.000,0.00011602
1521.000,0.00011604
1524.000,0.00011602
1549.000,0.00011601
1553.000,0.00011599
1557.000,0.00011595
1560.000,0.00011592
1563.000,0.00011594
1566.000,0.00011591
1570.000,0.00011595
1573.000,0.00011596
1598.000,0.00011596
1602.000,0.00011593
1605.000,0.00011594
1608.000,0.00011592
1611.000,0.00011593
1615.000,0.00011589
1619.000,0.0001159
1623.000,0.00011591
1626.000,0.00011595
1654.000,0.00011591
1657.000,0.00011588
1661.000,0.00011584
1664.000,0.00011582
1668.000,0.0001158
1671.000,0.0001158
1699.000,0.00011582
1703.000,0.00011588
1706.000,0.00011584
1709.000,0.00011585
1713.000,0.00011582
1718.000,0.00011581
1722.000,0.0001158
1727.000,0.00011582
1731.000,0.00011582
1734.000,0.00011583
1738.000,0.00011584
1742.000,0.00011585
1745.000,0.00011586
1748.000,0.00011589
1755.000,0.00011587
1758.000,0.00011582
1762.000,0.00011579
1765.000,0.00011577
1768.000,0.00011578
1772.000,0.00011576
1775.000,0.00011577
1800.000,0.0001158
1804.000,0.00011593
1808.000,0.00011588
1811.000,0.00011588
1814.000,0.00011587
1818.000,0.0001159
1821.000,0.00011592
1824.000,0.00011591
1854.000,0.00011588
1858.000,0.00011606
1863.000,0.00011602
1866.000,0.00011601
1870.000,0.00011604
1873.000,0.00011603
1898.000,0.00011605
1901.000,0.00011607
1905.000,0.0001161
1908.000,0.00011608
1911.000,0.00011607
1915.000,0.00011605
1919.000,0.00011605
1922.000,0.00011606
1925.000,0.00011604
1951.000,0.00011608
1956.000,0.00011611
1960.000,0.00011609
1963.000,0.00011606
1967.000,0.00011603
1973.000,0.00011601
1999.000,0.000116
2002.000,0.00011602
2005.000,0.00011597
2009.000,0.00011596
2012.000,0.00011597
2015.000,0.00011597
2020.000,0.00011596
2023.000,0.00011593
2029.000,0.00011588
2033.000,0.00011586
2037.000,0.00011585
2040.000,0.00011587
2043.000,0.00011587
2047.000,0.00011591
2054.000,0.00011592
2057.000,0.00011593
2061.000,0.00011593
2064.000,0.00011592
2068.000,0.00011593
2071.000,0.00011591
2074.000,0.0001159
2099.000,0.00011586
2103.000,0.00011586
2106.000,0.00011585
2109.000,0.00011584
2114.000,0.00011583
2117.000,0.00011584
2121.000,0.00011586
2125.000,0.00011586
2150.000,0.00011581
2153.000,0.00011587
2157.000,0.00011591
2161.000,0.00011591
2164.000,0.0001159
2168.000,0.00011589
2171.000,0.00011589
2174.000,0.0001159
2200.000,0.00011587
2203.000,0.0001159
2206.000,0.00011593
2219.000,0.00011593
2222.000,0.00011596
2253.000,0.00011593
2256.000,0.0001159
2260.000,0.00011593
2263.000,0.00011595
2266.000,0.00011593
2269.000,0.00011594
2272.000,0.00011595
2276.000,0.00011597
2301.000,0.00011595
2305.000,0.00011595
2308.000,0.00011593
2311.000,0.00011594
2314.000,0.00011595
2318.000,0.00011597
2321.000,0.00011599
2324.000,0.00011603
2329.000,0.00011602
2332.000,0.00011604
2336.000,0.00011604
2339.000,0.00011603
2343.000,0.00011602
2346.000,0.00011602
2350.000,0.000116
2353.000,0.00011597
2356.000,0.00011597
2359.000,0.00011597
2363.000,0.00011598
2366.000,0.00011595
2369.000,0.00011599
2372.000,0.000116
2375.000,0.00011601
2401.000,0.00011601
2414.000,0.00011602
2417.000,0.000116
2420.000,0.00011604
2424.000,0.00011605
2451.000,0.00011603
2454.000,0.00011603
2458.000,0.00011598
2462.000,0.00011599
2465.000,0.00011595
2469.000,0.00011596
2472.000,0.00011597
2475.000,0.00011598
2503.000,0.00011593
2506.000,0.00011596
2509.000,0.00011594
2512.000,0.00011591
2516.000,0.00011591
2520.000,0.00011592
2523.000,0.00011594
2549.000,0.00011596
2552.000,0.00011601
2555.000,0.00011596
2559.000,0.00011598
2562.000,0.00011592
2570.000,0.00011591
2573.000,0.00011589
2599.000,0.0001159
2602.000,0.00011603
2606.000,0.00011603
2609.000,0.00011601
2613.000,0.00011595
2616.000,0.00011595
2620.000,0.000116
2623.000,0.00011597
2630.000,0.00011598
2633.000,0.00011596
2637.000,0.00011601
2640.000,0.000116
2644.000,0.00011599
2647.000,0.00011602
2650.000,0.00011603
2654.000,0.00011605
2657.000,0.00011602
2660.000,0.00011598
2664.000,0.00011595
2667.000,0.00011596
2671.000,0.00011595
2674.000,0.00011594
2700.000,0.00011593
2704.000,0.00011603
2707.000,0.00011602
2710.000,0.00011599
2714.000,0.00011601
2717.000,0.00011598
2720.000,0.00011598
2724.000,0.00011598
2751.000,0.00011595
2758.000,0.00011612
2761.000,0.00011605
2765.000,0.00011603
2768.000,0.00011602
2771.000,0.000116
2775.000,0.00011598
2800.000,0.00011596
2803.000,0.00011602
2807.000,0.00011602
2810.000,0.000116
2814.000,0.000116
2818.000,0.00011601
2821.000,0.000116
2825.000,0.00011597
2853.000,0.00011597
2856.000,0.00011602
2860.000,0.000116
2863.000,0.00011601
2866.000,0.00011601
2870.000,0.00011601
2873.000,0.00011598
2898.000,0.00011595
2902.000,0.00011598
2905.000,0.00011595
2909.000,0.00011598
2912.000,0.00011595
2915.000,0.000116
2919.000,0.00011602
2922.000,0.00011604
2925.000,0.00011602
2929.000,0.00011599
2932.000,0.00011599
2936.000,0.00011597
2939.000,0.00011597
2942.000,0.00011595
2945.000,0.00011594
2949.000,0.00011596
2952.000,0.00011599
2955.000,0.000116
2958.000,0.000116
2962.000,0.00011601
2965.000,0.00011603
2969.000,0.00011604
2972.000,0.00011604
2975.000,0.00011603
3001.000,0.00011601
3004.000,0.00011601
3011.000,0.00011596
3014.000,0.00011596
3017.000,0.00011599
3021.000,0.00011601
3024.000,0.000116
3052.000,0.00011599
3056.000,0.00011594
3059.000,0.00011601
3062.000,0.00011601
3066.000,0.000116
3070.000,0.00011601
3073.000,0.00011602
3098.000,0.00011601
3102.000,0.00011597
3105.000,0.00011594
3108.000,0.00011595
3112.000,0.00011594
3116.000,0.00011596
3119.000,0.00011598
3122.000,0.00011599
3126.000,0.00011598
3152.000,0.00011593
3155.000,0.00011596
3158.000,0.00011595
3162.000,0.00011596
3165.000,0.00011592
3168.000,0.00011595
3172.000,0.00011595
3176.000,0.00011594
3201.000,0.00011592
3204.000,0.00011593
3207.000,0.00011591
3210.000,0.00011591
3213.000,0.00011591
3217.000,0.00011595
3220.000,0.00011594
3223.000,0.00011595
3230.000,0.00011596
3233.000,0.00011593
3237.000,0.00011596
3241.000,0.00011596
3244.000,0.00011597
3248.000,0.00011592
3251.000,0.00011593
3254.000,0.00011598
3258.000,0.00011592
3267.000,0.00011593
3271.000,0.00011595
3274.000,0.00011593
3300.000,0.00011597
3303.000,0.00011597
3307.000,0.00011598
3310.000,0.00011595
3313.000,0.00011596
3317.000,0.00011594
3320.000,0.00011596
3323.000,0.00011596
3350.000,0.00011595
3354.000,0.00011601
3358.000,0.000116
3361.000,0.00011605
3364.000,0.00011599
3367.000,0.00011599
3371.000,0.000116
3374.000,0.00011597
3399.000,0.00011597
3402.000,0.00011601
3406.000,0.00011601
3409.000,0.000116
3412.000,0.00011601
3417.000,0.00011599
3420.000,0.00011598
3423.000,0.00011597
3452.000,0.00011593
3455.000,0.00011598
3458.000,0.00011598
3462.000,0.00011596
3465.000,0.00011597
3468.000,0.00011599
3471.000,0.00011596
3475.000,0.00011594
3500.000,0.00011592
3504.000,0.00011595
3507.000,0.00011595
3510.000,0.0001159
3514.000,0.0001159
3520.000,0.00011594
3523.000,0.00011592
3529.000,0.0001159
3532.000,0.00011585
3536.000,0.0001159
3539.000,0.0001159
3543.000,0.00011589
3548.000,0.00011585
3551.000,0.00011587
3555.000,0.00011588
3558.000,0.0001159
3561.000,0.00011586
3564.000,0.00011582
3567.000,0.00011582
3571.000,0.00011586
3574.000,0.00011582
3599.000,0.0001158
3603.000,0.00011582
3606.000,0.00011582
3610.000,0.00011584
3623.000,0.00011584
3651.000,0.00011584
3654.000,0.00011582
3658.000,0.00011582
3662.000,0.00011585
3665.000,0.00011583
3668.000,0.00011583
3672.000,0.00011582
3675.000,0.0001158
3700.000,0.00011581
3704.000,0.00011576
3707.000,0.00011576
3710.000,0.00011579
3714.000,0.0001158
3718.000,0.00011581
3722.000,0.0001158
3725.000,0.00011583
3756.000,0.00011581
3760.000,0.00011578
3763.000,0.0001158
3767.000,0.00011581
3773.000,0.00011584
3799.000,0.00011581
3802.000,0.00011587
3805.000,0.00011587
3809.000,0.00011587
3812.000,0.00011584
3816.000,0.00011584
3819.000,0.00011586
3823.000,0.00011587
3829.000,0.00011587
3832.000,0.00011591
3836.000,0.00011591
3840.000,0.00011594
3843.000,0.00011592
3846.000,0.0001159
3850.000,0.00011587
3853.000,0.00011588
3857.000,0.00011585
3861.000,0.00011587
3865.000,0.00011586
3868.000,0.00011585
3871.000,0.00011588
3875.000,0.00011588
3900.000,0.00011589
3904.000,0.00011584
3907.000,0.00011581
3911.000,0.00011576
3914.000,0.00011579
3917.000,0.00011582
3921.000,0.00011582
3924.000,0.0001158
3949.000,0.00011582
3953.000,0.00011581
3957.000,0.00011579
3960.000,0.00011579
3963.000,0.00011578
3966.000,0.0001158
3969.000,0.00011579
3973.000,0.00011579
3998.000,0.0001158
4001.000,0.00011587
4004.000,0.00011585
4007.000,0.00011588
4010.000,0.00011583
4013.000,0.00011582
4017.000,0.00011583
4021.000,0.00011587
4052.000,0.00011587
4055.000,0.00011586
4059.000,0.00011585
4062.000,0.00011581
4065.000,0.00011579
4069.000,0.0001158
4072.000,0.0001158
4076.000,0.00011576
4101.000,0.00011579
4104.000,0.00011581
4108.000,0.0001158
4111.000,0.00011579
4114.000,0.00011575
4118.000,0.00011576
4121.000,0.00011577
4124.000,0.00011577
4128.000,0.00011578
4132.000,0.00011577
4136.000,0.00011583
4139.000,0.00011582
4142.000,0.00011584
4145.000,0.00011584
4148.000,0.00011583
4152.000,0.00011585
4155.000,0.00011585
4158.000,0.00011589
4161.000,0.00011587
4164.000,0.00011588
4168.000,0.00011585
4171.000,0.00011585
4174.000,0.00011584
4200.000,0.0001158
4203.000,0.00011591
4206.000,0.00011591
4210.000,0.00011591
4213.000,0.0001159
4217.000,0.00011588
4220.000,0.00011588
4223.000,0.00011587
4251.000,0.00011584
4254.000,0.00011591
4259.000,0.00011591
4262.000,0.00011591
4265.000,0.00011593
4269.000,0.00011591
4272.000,0.00011588
4275.000,0.00011589
4304.000,0.00011589
4307.000,0.00011591
4310.000,0.00011591
4314.000,0.00011592
4318.000,0.00011591
4321.000,0.00011593
4324.000,0.00011588
4352.000,0.00011587
4356.000,0.00011591
4359.000,0.00011588
4363.000,0.00011589
4366.000,0.0001159
4369.000,0.00011593
4372.000,0.00011593
4376.000,0.00011589
4401.000,0.00011584
4404.000,0.00011588
4408.000,0.00011587
4411.000,0.0001159
4414.000,0.00011588
4418.000,0.00011589
4421.000,0.00011583
4425.000,0.00011585
4432.000,0.00011582
4436.000,0.00011581
4439.000,0.00011581
4442.000,0.00011581
4445.000,0.00011577
4448.000,0.00011575
4452.000,0.00011577
4455.000,0.00011582
4458.000,0.00011581
4461.000,0.00011583
4465.000,0.00011583
4468.000,0.00011586
4471.000,0.00011587
4475.000,0.00011587
4500.000,0.00011587
4504.000,0.00011576
4507.000,0.00011578
4510.000,0.0001158
4514.000,0.00011582
4517.000,0.00011582
4520.000,0.00011582
4523.000,0.00011586
4548.000,0.00011581
4552.000,0.00011572
4558.000,0.00011573
4561.000,0.00011576
4564.000,0.00011576
4567.000,0.00011578
4571.000,0.0001158
4574.000,0.00011581
4599.000,0.00011583
4603.000,0.00011573
4606.000,0.00011571
4609.000,0.00011576
4613.000,0.00011576
4617.000,0.00011581
4620.000,0.00011582
4623.000,0.00011582
4652.000,0.00011581
4655.000,0.00011573
4658.000,0.0001157
4661.000,0.00011573
4665.000,0.00011574
4668.000,0.00011577
4671.000,0.00011582
4675.000,0.00011584
4701.000,0.00011588
4704.000,0.00011582
4708.000,0.00011583
4711.000,0.00011578
4714.000,0.00011582
4718.000,0.00011582
4721.000,0.00011584
4724.000,0.00011585
4728.000,0.00011588
4732.000,0.00011593
4736.000,0.00011594
4739.000,0.00011598
4743.000,0.00011596
4746.000,0.00011593
4750.000,0.00011593
4753.000,0.00011589
4757.000,0.00011586
4760.000,0.00011584
4763.000,0.00011583
4767.000,0.00011586
4771.000,0.00011585
4774.000,0.00011587
4801.000,0.00011588
4805.000,0.0001159
4811.000,0.00011586
4814.000,0.00011583
4818.000,0.00011586
4856.000,0.00011596
4859.000,0.00011591
4863.000,0.00011586
4866.000,0.00011585
4870.000,0.00011586
4873.000,0.00011587
4898.000,0.00011585
4903.000,0.00011599
4906.000,0.00011595
4910.000,0.00011591
4913.000,0.00011587
4917.000,0.00011587
4920.000,0.00011585
4924.000,0.00011584
4950.000,0.00011583
4953.000,0.00011592
4957.000,0.00011593
4960.000,0.00011591
4963.000,0.00011588
4967.000,0.00011582
4970.000,0.00011582
4973.000,0.00011581
4998.000,0.00011579
5002.000,0.00011591
5006.000,0.00011593
5009.000,0.00011593
5012.000,0.00011592
5016.000,0.00011585
5019.000,0.0001158
5023.000,0.00011583
5030.000,0.0001158
5033.000,0.0001158
5037.000,0.00011579
5040.000,0.0001158
5044.000,0.00011583
5047.000,0.00011589
5050.000,0.0001159
5054.000,0.00011593
5057.000,0.00011594
5061.000,0.00011593
5067.000,0.00011592
5070.000,0.00011586
5074.000,0.00011583
5099.000,0.0001158
5103.000,0.0001159
5107.000,0.00011589
5110.000,0.00011589
5113.000,0.00011591
5117.000,0.00011591
5120.000,0.00011591
5125.000,0.00011582
5152.000,0.00011577
5157.000,0.00011588
5160.000,0.00011589
5164.000,0.0001159
5167.000,0.0001159
5171.000,0.0001159
5175.000,0.00011588
5200.000,0.00011585
5203.000,0.00011585
5209.000,0.00011589
5213.000,0.00011591
5217.000,0.00011593
5220.000,0.00011596
5224.000,0.00011594
5252.000,0.00011589
5256.000,0.00011583
5270.000,0.00011596
5274.000,0.00011597
5299.000,0.00011595
5303.000,0.00011582
5306.000,0.00011586
5309.000,0.00011589
5314.000,0.0001159
5320.000,0.00011596
5323.000,0.00011597
5329.000,0.00011596
5332.000,0.00011594
5336.000,0.00011592
5340.000,0.00011588
5344.000,0.00011582
5347.000,0.00011581
5350.000,0.00011579
5353.000,0.00011581
5357.000,0.00011579
5360.000,0.00011581
5364.000,0.00011587
5367.000,0.0001159
5370.000,0.00011592
5374.000,0.00011595
5399.000,0.00011593
5405.000,0.00011572
5408.000,0.00011574
5412.000,0.00011574
5415.000,0.00011577
5418.000,0.00011579
5423.000,0.00011582
5450.000,0.00011584
5454.000,0.00011573
5457.000,0.00011569
5460.000,0.00011567
5465.000,0.00011572
5469.000,0.00011576
5472.000,0.00011577
5475.000,0.00011582
5503.000,0.00011573
5506.000,0.00011573
5510.000,0.00011571
5513.000,0.00011572
5517.000,0.00011574
5521.000,0.00011578
5524.000,0.00011582
5550.000,0.00011584
5554.000,0.00011577
5557.000,0.00011573
5560.000,0.00011572
5565.000,0.00011572
5568.000,0.00011574
5574.000,0.00011579
5600.000,0.00011581
5603.000,0.00011583
5608.000,0.00011581
5611.000,0.0001158
5615.000,0.0001158
5618.000,0.00011585
5622.000,0.00011581
5626.000,0.00011585
5632.000,0.0001159
5636.000,0.00011592
5639.000,0.00011593
5643.000,0.00011593
5646.000,0.00011594
5649.000,0.00011599
5653.000,0.00011595
5656.000,0.00011593
5660.000,0.00011588
5663.000,0.00011584
5666.000,0.00011586
5670.000,0.00011586
5673.000,0.00011584
5699.000,0.00011585
5703.000,0.00011592
5706.000,0.00011591
5710.000,0.00011585
5713.000,0.00011582
5716.000,0.00011584
5720.000,0.00011586
5748.000,0.00011584
5751.000,0.00011595
5755.000,0.00011594
5759.000,0.0001159
5762.000,0.00011583
5765.000,0.00011582
5768.000,0.00011582
5772.000,0.00011582
5775.000,0.00011582
5800.000,0.00011579
5804.000,0.00011591
5807.000,0.00011588
5810.000,0.00011585
5814.000,0.00011582
5818.000,0.00011579
5821.000,0.00011576
5853.000,0.00011577
5856.000,0.00011585
5860.000,0.00011582
5863.000,0.00011585
5866.000,0.00011582
5870.000,0.00011582
5873.000,0.00011578
5898.000,0.00011579
5902.000,0.00011581
5905.000,0.00011583
5909.000,0.00011584
5912.000,0.00011585
5915.000,0.00011584
5919.000,0.00011581
5922.000,0.00011584
5925.000,0.0001158
5931.000,0.00011582
5934.000,0.00011583
5938.000,0.00011581
5942.000,0.00011582
5945.000,0.0001158
5948.000,0.00011583
5952.000,0.00011584
5955.000,0.00011587
5958.000,0.00011585
5962.000,0.00011586
5965.000,0.00011584
5968.000,0.00011586
5972.000,0.00011584
5975.000,0.00011584
6000.000,0.00011585
6004.000,0.00011588
6007.000,0.0001159
6010.000,0.00011588
6014.000,0.00011589
6017.000,0.00011591
6021.000,0.00011593
6024.000,0.00011595
6052.000,0.00011594
6065.000,0.00011586
6069.000,0.00011586
6072.000,0.00011587
6075.000,0.00011586
6103.000,0.00011589
6107.000,0.00011591
6110.000,0.00011595
6113.000,0.00011588
6117.000,0.00011588
6121.000,0.0001159
6124.000,0.00011591
6150.000,0.00011588
6153.000,0.00011591
6157.000,0.00011593
6160.000,0.00011592
6163.000,0.0001159
6167.000,0.0001159
6170.000,0.00011592
6200.000,0.00011594
6203.000,0.00011595
6207.000,0.00011596
6210.000,0.00011599
6213.000,0.00011597
6217.000,0.0001154
6223.000,0.00010774
6230.000,0.00010057
6233.000,8.2393E-05
6237.000,7.263E-05
6241.000,6.116E-05
6244.000,5.2193E-05
6247.000,4.4018E-05
6251.000,3.6698E-05
6254.000,3.0261E-05
6257.000,2.4716E-05
6261.000,2.0061E-05
6264.000,1.6169E-05
6267.000,1.2995E-05
6271.000,1.0434E-05
6274.000,8.3921E-06
6299.000,6.9372E-06
6303.000,2.1288E-06
6306.000,2.4811E-06
6310.000,3.3586E-06
6312.000,4.6765E-06
6316.000,6.611E-06
6319.000,9.9122E-06
6322.000,1.4039E-05
6326.000,1.8704E-05
6352.000,0.00010756
6359.000,0.00012997
6362.000,0.00013705
6366.000,0.00014255
6468.000,0.0007734
6473.000,0.00073319
6477.000,0.00070308
6480.000,0.00066825
6483.000,0.00063524
6487.000,0.0006049
6490.000,0.00056654
6493.000,0.00053063
6497.000,0.00049433
6500.000,0.00045399
6504.000,0.0004172
6507.000,0.00038077
6510.000,0.00034479
6514.000,0.00031018
6517.000,0.00027662
6520.000,0.00024651
6524.000,0.00022308
6528.000,0.0002031
6531.000,0.00018537
6534.000,0.00017328
6538.000,0.00016423
6541.000,0.00015699
6544.000,0.00015135
6547.000,0.00014692
6551.000,0.00014288
6554.000,0.00013995
6557.000,0.00013734
6561.000,0.00013565
6564.000,0.00013425
6567.000,0.00013275
6571.000,0.000132
6574.000,0.00013092
6600.000,0.0001305
6603.000,0.00012818
6607.000,0.00012805
6617.000,0.00012789
6623.000,0.00012779
6650.000,0.0001276
6654.000,0.0001273
6658.000,0.00012727
6661.000,0.00012737
6665.000,0.00012724
6668.000,0.0001274
6672.000,0.0001275
6676.000,0.00012721
6701.000,0.00012639
6704.000,0.00012626
6709.000,0.00012616
6712.000,0.000126
6716.000,0.0001262
6720.000,0.00012597
6723.000,0.0001261
6748.000,0.0001262
6751.000,0.00012581
6755.000,0.00012581
6758.000,0.00012584
6761.000,0.00012597
6765.000,0.00012597
6769.000,0.00012597
6772.000,0.0001259
6776.000,0.00012594
6802.000,0.00012577
6805.000,0.00012571
6809.000,0.00012597
6812.000,0.00012603
6816.000,0.00012581
6820.000,0.00012584
6823.000,0.00012603
6830.000,0.00012577
6834.000,0.00012558
6838.000,0.00012581
6841.000,0.00012584
6845.000,0.00012571
6848.000,0.00012561
6851.000,0.00012581
6855.000,0.00012564
6858.000,0.00012564
6861.000,0.00012554
6864.000,0.00012574
6967.000,0.00012515
6970.000,0.00012517
6973.000,0.00012521
6977.000,0.00012521
6983.000,0.00012525
6988.000,0.00012526
6991.000,0.00012529
6995.000,0.00012527
6998.000,0.00012532
7003.000,0.00012531
7006.000,0.00012531
7010.000,0.00012532
7013.000,0.00012531
7017.000,0.0001253
7021.000,0.00012532
7025.000,0.00012533
7032.000,0.00012532
7036.000,0.00012535
7041.000,0.00012535
7044.000,0.00012536
7048.000,0.00012535
7051.000,0.00012536
7060.000,0.00012535
7063.000,0.00012531
7067.000,0.0001253
7070.000,0.00012529
7074.000,0.00012531
7097.000,0.00012527
7101.000,0.00012538
7104.000,0.00012538
7108.000,0.00012537
7111.000,0.00012535
7114.000,0.00012533
7118.000,0.00012533
7121.000,0.00012533
7125.000,0.00012534
7151.000,0.00012545
7155.000,0.00012548
7158.000,0.00012545
7162.000,0.00012543
7165.000,0.00012548
7169.000,0.00012547
7172.000,0.00012546
7195.000,0.00012543
7199.000,0.00012555
7202.000,0.00012554
7206.000,0.00012557
7210.000,0.00012557
7213.000,0.00012559
7216.000,0.00012556
7220.000,0.00012557
7223.000,0.00012557
7249.000,0.00012559
7252.000,0.00012566
7255.000,0.00012567
7258.000,0.00012569
7261.000,0.0001257
7298.000,0.00012567
7302.000,0.00012564
7306.000,0.00012565
7309.000,0.00012565
7312.000,0.00012567
7316.000,0.00012568
7319.000,0.00012566
7323.000,0.00012565
7328.000,0.0001256
7332.000,0.0001256
7335.000,0.00012558
7338.000,0.00012554
7341.000,0.00012553
7344.000,0.00012549
