Optical Parameter Monitor 7.0.5319.1035

Power Meter,PM100D
902.000,6.4801E-05
906.000,6.4814E-05
933.000,6.4811E-05
936.000,6.4732E-05
940.000,6.4732E-05
943.000,6.4762E-05
947.000,6.4768E-05
950.000,6.4778E-05
953.000,6.4778E-05
956.000,6.4768E-05
960.000,6.4781E-05
985.000,6.4778E-05
988.000,6.4644E-05
991.000,6.4677E-05
995.000,6.4709E-05
998.000,6.4719E-05
1002.000,6.4736E-05
1006.000,6.4726E-05
1010.000,6.4742E-05
1037.000,6.47E-05
1041.000,6.4631E-05
1045.000,6.4641E-05
1048.000,6.47E-05
1052.000,6.467E-05
1055.000,6.4732E-05
1059.000,6.4745E-05
1063.000,6.4739E-05
1089.000,6.4602E-05
1092.000,6.4615E-05
1096.000,6.4654E-05
1102.000,6.4703E-05
1107.000,6.4726E-05
1123.000,6.4664E-05
1127.000,6.4641E-05
1130.000,6.4618E-05
1134.000,6.4612E-05
1137.000,6.4612E-05
1141.000,6.4625E-05
1145.000,6.4677E-05
1148.000,6.4726E-05
1151.000,6.4749E-05
1155.000,6.4781E-05
1158.000,6.484E-05
1187.000,6.4641E-05
1190.000,6.4651E-05
1194.000,6.4641E-05
1197.000,6.4687E-05
1200.000,6.4719E-05
1204.000,6.4732E-05
1207.000,6.4765E-05
1211.000,6.4784E-05
1240.000,6.4709E-05
1244.000,6.4683E-05
1248.000,6.4696E-05
1251.000,6.4781E-05
1254.000,6.4778E-05
1257.000,6.4814E-05
1261.000,6.483E-05
1286.000,6.4798E-05
1289.000,6.4784E-05
1293.000,6.4791E-05
1296.000,6.4781E-05
1299.000,6.4778E-05
1303.000,6.4798E-05
1307.000,6.4814E-05
1310.000,6.4811E-05
1335.000,6.4837E-05
1338.000,6.4811E-05
1342.000,6.4827E-05
1345.000,6.4791E-05
1349.000,6.4781E-05
1352.000,6.4824E-05
1355.000,6.4859E-05
1358.000,6.4873E-05
1363.000,6.4866E-05
1393.000,6.4886E-05
1396.000,6.4853E-05
1399.000,6.4811E-05
1402.000,6.4814E-05
1406.000,6.4837E-05
1409.000,6.4833E-05
1415.000,6.4824E-05
1418.000,6.4859E-05
1422.000,6.4846E-05
1426.000,6.4948E-05
1429.000,6.4925E-05
1433.000,6.4892E-05
1439.000,6.4908E-05
1443.000,6.4876E-05
1446.000,6.4882E-05
1449.000,6.4817E-05
1453.000,6.4794E-05
1456.000,6.4794E-05
1459.000,6.482E-05
1484.000,6.482E-05
1488.000,6.4948E-05
1492.000,6.4938E-05
1495.000,6.4931E-05
1498.000,6.4876E-05
1502.000,6.4873E-05
1505.000,6.4814E-05
1509.000,6.4833E-05
1534.000,6.4807E-05
1537.000,6.4918E-05
1541.000,6.4902E-05
1545.000,6.4863E-05
1548.000,6.4827E-05
1551.000,6.4798E-05
1555.000,6.4775E-05
1558.000,6.4794E-05
1583.000,6.4749E-05
1587.000,6.4925E-05
1590.000,6.4941E-05
1594.000,6.4912E-05
1597.000,6.4915E-05
1601.000,6.4892E-05
1604.000,6.4814E-05
1608.000,6.4798E-05
1611.000,6.4762E-05
1638.000,6.4856E-05
1642.000,6.4873E-05
1645.000,6.4817E-05
1649.000,6.4791E-05
1653.000,6.4781E-05
1656.000,6.4745E-05
1659.000,6.4752E-05
1663.000,6.4709E-05
1689.000,6.4791E-05
1696.000,6.4798E-05
1699.000,6.4791E-05
1702.000,6.4791E-05
1706.000,6.4807E-05
1709.000,6.4784E-05
1715.000,6.4762E-05
1718.000,6.4726E-05
1722.000,6.4742E-05
1725.000,6.4752E-05
1729.000,6.4765E-05
1732.000,6.4762E-05
1736.000,6.4768E-05
1739.000,6.4778E-05
1743.000,6.4794E-05
1746.000,6.4765E-05
1749.000,6.4726E-05
1752.000,6.468E-05
1757.000,6.4693E-05
1760.000,6.47E-05
1797.000,6.4736E-05
1801.000,6.4736E-05
1804.000,6.4739E-05
1807.000,6.4736E-05
1810.000,6.4729E-05
1840.000,6.4752E-05
1844.000,6.4739E-05
1850.000,6.4745E-05
1853.000,6.4752E-05
1856.000,6.4758E-05
1859.000,6.4801E-05
1885.000,6.4765E-05
1888.000,6.4709E-05
1892.000,6.4749E-05
1896.000,6.4739E-05
1899.000,6.4745E-05
1903.000,6.4742E-05
1906.000,6.4749E-05
1910.000,6.4762E-05
1935.000,6.4788E-05
1938.000,6.4726E-05
1944.000,6.4749E-05
1950.000,6.4745E-05
1953.000,6.4778E-05
1956.000,6.4778E-05
1960.000,6.4788E-05
1964.000,6.4794E-05
1990.000,6.4703E-05
1994.000,6.4719E-05
1999.000,6.4739E-05
2005.000,6.4729E-05
2008.000,6.4758E-05
2015.000,6.4752E-05
2019.000,6.4765E-05
2023.000,6.4775E-05
2027.000,6.4755E-05
2030.000,6.4788E-05
2033.000,6.4771E-05
2036.000,6.4778E-05
2040.000,6.4745E-05
2043.000,6.4765E-05
2046.000,6.4784E-05
2050.000,6.4745E-05
2053.000,6.4775E-05
2057.000,6.4745E-05
2060.000,6.4794E-05
2085.000,6.4788E-05
2089.000,6.47E-05
2093.000,6.4693E-05
2096.000,6.4709E-05
2100.000,6.4713E-05
2104.000,6.4693E-05
2107.000,6.4722E-05
2111.000,6.4722E-05
2136.000,6.4771E-05
2139.000,6.4749E-05
2143.000,6.4736E-05
2147.000,6.4713E-05
2150.000,6.4703E-05
2154.000,6.4703E-05
2157.000,6.4729E-05
2160.000,6.4703E-05
2188.000,6.4775E-05
2191.000,6.4758E-05
2195.000,6.4739E-05
2198.000,6.47E-05
2205.000,6.4654E-05
2208.000,6.4687E-05
2236.000,6.4625E-05
2239.000,6.4791E-05
2243.000,6.4765E-05
2246.000,6.4775E-05
2249.000,6.4716E-05
2253.000,6.4687E-05
2256.000,6.4716E-05
2260.000,6.4713E-05
2287.000,6.4687E-05
2290.000,6.4745E-05
2293.000,6.4765E-05
2297.000,6.4745E-05
2300.000,6.4706E-05
2304.000,6.4687E-05
2307.000,6.47E-05
2310.000,6.4696E-05
2314.000,6.4696E-05
2317.000,6.4683E-05
2321.000,6.4631E-05
2325.000,6.469E-05
2328.000,6.4696E-05
2331.000,6.47E-05
2334.000,6.4696E-05
2338.000,6.47E-05
2341.000,6.4726E-05
2345.000,6.4739E-05
2348.000,6.4736E-05
2351.000,6.4719E-05
2355.000,6.4674E-05
2358.000,6.4693E-05
2383.000,6.4687E-05
2387.000,6.469E-05
2390.000,6.467E-05
2394.000,6.4706E-05
2397.000,6.468E-05
2400.000,6.4683E-05
2404.000,6.4647E-05
2407.000,6.4654E-05
2436.000,6.4641E-05
2440.000,6.4625E-05
2444.000,6.4631E-05
2448.000,6.4631E-05
2451.000,6.4631E-05
2458.000,6.4621E-05
2461.000,6.4592E-05
2486.000,6.4543E-05
2489.000,6.4576E-05
2493.000,6.4566E-05
2496.000,6.4566E-05
2500.000,6.4585E-05
2504.000,6.4592E-05
2507.000,6.4625E-05
2510.000,6.4572E-05
2535.000,6.4566E-05
2539.000,6.4566E-05
2542.000,6.4543E-05
2546.000,6.4576E-05
2549.000,6.4569E-05
2552.000,6.4595E-05
2555.000,6.4599E-05
2559.000,6.4621E-05
2563.000,6.4589E-05
2589.000,6.4592E-05
2592.000,6.4631E-05
2596.000,6.4654E-05
2599.000,6.4647E-05
2603.000,6.4674E-05
2606.000,6.4716E-05
2609.000,6.4745E-05
2616.000,6.4709E-05
2619.000,6.47E-05
2623.000,6.4716E-05
2626.000,6.4709E-05
2630.000,6.4732E-05
2633.000,6.47E-05
2636.000,6.4719E-05
2640.000,6.4706E-05
2643.000,6.4722E-05
2646.000,6.4745E-05
2650.000,6.4742E-05
2653.000,6.4745E-05
2656.000,6.4736E-05
2660.000,6.4755E-05
2687.000,6.4765E-05
2691.000,6.4784E-05
2694.000,6.4791E-05
2697.000,6.483E-05
2701.000,6.4873E-05
2704.000,6.4833E-05
2707.000,6.4856E-05
2737.000,6.4853E-05
2740.000,6.4869E-05
2744.000,6.4876E-05
2747.000,6.4879E-05
2751.000,6.4846E-05
2754.000,6.4856E-05
2757.000,6.4863E-05
2761.000,6.4853E-05
2786.000,6.4788E-05
2789.000,6.4788E-05
2793.000,6.4817E-05
2796.000,6.4827E-05
2800.000,6.4807E-05
2803.000,6.4811E-05
2806.000,6.4846E-05
2837.000,6.4876E-05
2841.000,6.4866E-05
2845.000,6.4895E-05
2848.000,6.4853E-05
2851.000,6.4837E-05
2855.000,6.4837E-05
2858.000,6.4827E-05
2863.000,6.4856E-05
2888.000,6.4843E-05
2892.000,6.4807E-05
2895.000,6.4804E-05
2898.000,6.4801E-05
2901.000,6.4817E-05
2905.000,6.482E-05
2908.000,6.4827E-05
2912.000,6.4846E-05
2915.000,6.4837E-05
2918.000,6.485E-05
2922.000,6.484E-05
2926.000,6.4856E-05
2929.000,6.4886E-05
2932.000,6.4895E-05
2935.000,6.4905E-05
2939.000,6.4886E-05
2942.000,6.4873E-05
2945.000,6.485E-05
2949.000,6.4843E-05
2952.000,6.4794E-05
2956.000,6.4781E-05
2959.000,6.4814E-05
2984.000,6.4798E-05
2990.000,6.4876E-05
3003.000,6.482E-05
3007.000,6.4811E-05
3010.000,6.4794E-05
3038.000,6.4794E-05
3042.000,6.4873E-05
3045.000,6.4866E-05
3048.000,6.4837E-05
3052.000,6.4811E-05
3055.000,6.4846E-05
3059.000,6.4856E-05
3084.000,6.4859E-05
3087.000,6.4814E-05
3091.000,6.4859E-05
3095.000,6.4837E-05
3098.000,6.4814E-05
3102.000,6.4794E-05
3106.000,6.4801E-05
3109.000,6.4814E-05
3134.000,6.4801E-05
3138.000,6.4755E-05
3141.000,6.4824E-05
3145.000,6.4807E-05
3148.000,6.4801E-05
3151.000,6.4765E-05
3155.000,6.4771E-05
3158.000,6.4762E-05
3162.000,6.4765E-05
3188.000,6.4713E-05
3192.000,6.4732E-05
3195.000,6.4739E-05
3198.000,6.4736E-05
3202.000,6.4736E-05
3205.000,6.4716E-05
3209.000,6.4729E-05
3216.000,6.4771E-05
3219.000,6.4709E-05
3223.000,6.468E-05
3227.000,6.4683E-05
3230.000,6.4674E-05
3234.000,6.4664E-05
3237.000,6.468E-05
3240.000,6.4693E-05
3246.000,6.4729E-05
3250.000,6.4745E-05
3260.000,6.4745E-05
3288.000,6.4739E-05
3291.000,6.4696E-05
3294.000,6.4696E-05
3298.000,6.4716E-05
3301.000,6.4749E-05
3304.000,6.4801E-05
3308.000,6.4778E-05
3333.000,6.4798E-05
3336.000,6.4719E-05
3340.000,6.4732E-05
3344.000,6.4726E-05
3347.000,6.4719E-05
3350.000,6.4736E-05
3353.000,6.4736E-05
3356.000,6.4781E-05
3359.000,6.4771E-05
3384.000,6.4762E-05
3387.000,6.4768E-05
3390.000,6.4749E-05
3394.000,6.4739E-05
3397.000,6.4752E-05
3400.000,6.4732E-05
3404.000,6.4758E-05
3407.000,6.4788E-05
3410.000,6.4775E-05
3438.000,6.4749E-05
3442.000,6.4739E-05
3445.000,6.4752E-05
3448.000,6.4719E-05
3451.000,6.4732E-05
3455.000,6.4749E-05
3458.000,6.4758E-05
3462.000,6.4778E-05
3488.000,6.4758E-05
3491.000,6.4775E-05
3495.000,6.4736E-05
3500.000,6.4726E-05
3504.000,6.4762E-05
3507.000,6.4801E-05
3510.000,6.4798E-05
3514.000,6.4807E-05
3517.000,6.483E-05
3521.000,6.4843E-05
3524.000,6.485E-05
3527.000,6.4843E-05
3530.000,6.4827E-05
3534.000,6.4801E-05
3537.000,6.4771E-05
3540.000,6.4794E-05
3543.000,6.4755E-05
3546.000,6.4719E-05
3549.000,6.4722E-05
3553.000,6.469E-05
3556.000,6.4752E-05
3559.000,6.4752E-05
3584.000,6.4742E-05
3589.000,6.4784E-05
3592.000,6.4752E-05
3595.000,6.4732E-05
3598.000,6.468E-05
3602.000,6.469E-05
3605.000,6.4716E-05
3608.000,6.4758E-05
3636.000,6.4739E-05
3639.000,6.4791E-05
3643.000,6.4788E-05
3649.000,6.4798E-05
3653.000,6.4758E-05
3656.000,6.4755E-05
3660.000,6.4762E-05
3685.000,6.4762E-05
3689.000,6.4791E-05
3692.000,6.4807E-05
3695.000,6.4804E-05
3699.000,6.4817E-05
3703.000,6.4781E-05
3706.000,6.482E-05
3710.000,6.4807E-05
3736.000,6.483E-05
3742.000,6.4902E-05
3746.000,6.4892E-05
3749.000,6.4879E-05
3756.000,6.4817E-05
3759.000,6.483E-05
3764.000,6.4801E-05
3790.000,6.4873E-05
3794.000,6.4882E-05
3797.000,6.4895E-05
3800.000,6.4876E-05
3804.000,6.4879E-05
3807.000,6.4869E-05
3810.000,6.4833E-05
3818.000,6.4827E-05
3822.000,6.4846E-05
3826.000,6.4837E-05
3829.000,6.4843E-05
3832.000,6.484E-05
3836.000,6.4873E-05
3839.000,6.4899E-05
3843.000,6.4886E-05
3846.000,6.4866E-05
3849.000,6.4846E-05
3853.000,6.4873E-05
3856.000,6.4895E-05
3859.000,6.4863E-05
3885.000,6.484E-05
3888.000,6.4843E-05
3892.000,6.4846E-05
3895.000,6.483E-05
3898.000,6.4824E-05
3902.000,6.4804E-05
3905.000,6.4856E-05
3909.000,6.4827E-05
3934.000,6.484E-05
3937.000,5.3873E-05
3941.000,4.9981E-05
3944.000,4.6203E-05
3948.000,4.361E-05
3951.000,4.1796E-05
3954.000,4.0071E-05
3958.000,3.901E-05
3961.000,3.8022E-05
3986.000,3.4851E-05
3989.000,3.4802E-05
3994.000,3.4623E-05
3997.000,3.4538E-05
4001.000,3.4404E-05
4005.000,3.4427E-05
4011.000,3.4391E-05
4038.000,3.4111E-05
4042.000,3.4179E-05
4045.000,3.4134E-05
4048.000,3.4169E-05
4051.000,3.4137E-05
4055.000,3.4147E-05
4058.000,3.4156E-05
4062.000,3.413E-05
4088.000,3.4072E-05
4092.000,3.4075E-05
4095.000,3.4072E-05
4098.000,3.4045E-05
4102.000,3.4088E-05
4106.000,3.4081E-05
4109.000,3.4088E-05
4113.000,3.4088E-05
4117.000,3.4085E-05
4120.000,3.4065E-05
4124.000,3.4085E-05
4127.000,3.4042E-05
4131.000,3.4032E-05
4134.000,3.4026E-05
4138.000,3.4039E-05
4141.000,3.4026E-05
4145.000,3.4029E-05
4148.000,3.4032E-05
4152.000,3.4045E-05
4155.000,3.4072E-05
4158.000,3.4101E-05
4184.000,3.4072E-05
4187.000,3.3954E-05
4191.000,3.401E-05
4195.000,3.398E-05
4198.000,3.3993E-05
4236.000,3.4078E-05
4240.000,3.3993E-05
4244.000,3.399E-05
4247.000,3.399E-05
4250.000,3.3997E-05
4253.000,3.3987E-05
4258.000,3.4039E-05
4288.000,3.4013E-05
4291.000,3.398E-05
4295.000,3.3977E-05
4298.000,3.3941E-05
4302.000,3.3983E-05
4305.000,3.401E-05
4309.000,3.4026E-05
4334.000,3.4045E-05
4337.000,3.3997E-05
4341.000,3.3993E-05
4344.000,3.3983E-05
4347.000,3.3987E-05
4350.000,3.3977E-05
4353.000,3.399E-05
4356.000,3.401E-05
4360.000,3.4029E-05
4387.000,3.4013E-05
4390.000,3.4029E-05
4394.000,3.401E-05
4397.000,3.401E-05
4401.000,3.3987E-05
4404.000,3.3974E-05
4407.000,3.399E-05
4411.000,3.3997E-05
4417.000,3.401E-05
4420.000,3.4039E-05
4424.000,3.4042E-05
4427.000,3.4065E-05
4431.000,3.4052E-05
4435.000,3.4039E-05
4438.000,3.4039E-05
4442.000,3.4045E-05
4446.000,3.4036E-05
4449.000,3.4019E-05
4453.000,3.3964E-05
4456.000,3.3997E-05
4460.000,3.3997E-05
4485.000,3.4E-05
4489.000,3.4068E-05
4493.000,3.4085E-05
4496.000,3.4075E-05
4499.000,3.3993E-05
4503.000,3.4016E-05
4507.000,3.401E-05
4535.000,3.3987E-05
4542.000,3.4068E-05
4545.000,3.4062E-05
4548.000,3.4049E-05
4552.000,3.4006E-05
4555.000,3.4026E-05
4559.000,3.4026E-05
4584.000,3.4006E-05
4587.000,3.4104E-05
4590.000,3.4104E-05
4594.000,3.4104E-05
4597.000,3.4091E-05
4600.000,3.4075E-05
4604.000,3.4039E-05
4607.000,3.4023E-05
4610.000,3.4029E-05
4638.000,3.4075E-05
4641.000,3.412E-05
4645.000,3.4114E-05
4648.000,3.4091E-05
4652.000,3.4094E-05
4655.000,3.4075E-05
4658.000,3.4062E-05
4662.000,3.4036E-05
4688.000,3.4124E-05
4692.000,3.413E-05
4695.000,3.4114E-05
4698.000,3.4107E-05
4701.000,3.4114E-05
4705.000,3.4104E-05
4708.000,3.4091E-05
4714.000,3.4085E-05
4717.000,3.4065E-05
4721.000,3.4065E-05
4724.000,3.4088E-05
4728.000,3.4042E-05
4731.000,3.4075E-05
4735.000,3.4078E-05
4738.000,3.412E-05
4741.000,3.415E-05
4744.000,3.4124E-05
4748.000,3.4098E-05
4751.000,3.4111E-05
4754.000,3.412E-05
4758.000,3.4104E-05
4783.000,3.4072E-05
4787.000,3.4081E-05
4790.000,3.4091E-05
4797.000,3.4098E-05
4800.000,3.4078E-05
4803.000,3.4068E-05
4807.000,3.4098E-05
4810.000,3.4091E-05
4840.000,3.4052E-05
4844.000,3.4049E-05
4847.000,3.4042E-05
4851.000,3.4045E-05
4854.000,3.4052E-05
4858.000,3.4078E-05
4861.000,3.4072E-05
4886.000,3.3993E-05
4889.000,3.4006E-05
4893.000,3.4003E-05
4896.000,3.4E-05
4900.000,3.4003E-05
4904.000,3.4016E-05
4907.000,3.4036E-05
4910.000,3.4055E-05
4936.000,3.397E-05
4939.000,3.397E-05
4942.000,3.3977E-05
4945.000,3.399E-05
4949.000,3.401E-05
4952.000,3.399E-05
4955.000,3.4032E-05
4958.000,3.4029E-05
4963.000,3.4029E-05
4988.000,3.4013E-05
4991.000,3.4026E-05
4995.000,3.4013E-05
4998.000,3.3993E-05
5001.000,3.3983E-05
5004.000,3.399E-05
5008.000,3.4023E-05
5014.000,3.4016E-05
5017.000,3.4078E-05
5021.000,3.4088E-05
5024.000,3.4101E-05
5028.000,3.4088E-05
5031.000,3.4098E-05
5034.000,3.4052E-05
5038.000,3.4055E-05
5041.000,3.4055E-05
5045.000,3.4058E-05
5051.000,3.4052E-05
5054.000,3.4052E-05
5058.000,3.4081E-05
5083.000,3.4101E-05
5087.000,3.4107E-05
5090.000,3.4088E-05
5093.000,3.4078E-05
5097.000,3.4104E-05
5101.000,3.4055E-05
5104.000,3.4088E-05
5108.000,3.4081E-05
5133.000,3.4098E-05
5136.000,3.4134E-05
5139.000,3.4114E-05
5143.000,3.4124E-05
5147.000,3.4094E-05
5150.000,3.4088E-05
5153.000,3.4091E-05
5157.000,3.4114E-05
5160.000,3.412E-05
5185.000,3.4127E-05
5188.000,3.4163E-05
5192.000,3.413E-05
5195.000,3.412E-05
5198.000,3.4098E-05
5202.000,3.4094E-05
5206.000,3.4111E-05
5210.000,3.4104E-05
5237.000,3.4104E-05
5240.000,3.4101E-05
5244.000,3.4094E-05
5247.000,3.4091E-05
5251.000,3.4075E-05
5254.000,3.4078E-05
5257.000,3.4104E-05
5261.000,3.4088E-05
5287.000,3.4081E-05
5290.000,3.4104E-05
5293.000,3.4114E-05
5296.000,3.4081E-05
5300.000,3.4078E-05
5306.000,3.4094E-05
5309.000,3.4098E-05
5313.000,3.4091E-05
5316.000,3.4055E-05
5320.000,3.4085E-05
5324.000,3.4098E-05
5327.000,3.412E-05
5330.000,3.4098E-05
5333.000,3.4091E-05
5336.000,3.4104E-05
5340.000,3.4111E-05
5343.000,3.4101E-05
5346.000,3.4127E-05
5349.000,3.4098E-05
5353.000,3.4104E-05
5356.000,3.4104E-05
5359.000,3.4124E-05
5384.000,3.4111E-05
5388.000,3.4104E-05
5392.000,3.414E-05
5395.000,3.4163E-05
5398.000,3.4127E-05
5402.000,3.4134E-05
5405.000,3.4111E-05
5445.000,3.4117E-05
5449.000,3.4127E-05
5452.000,3.412E-05
5455.000,3.4114E-05
5459.000,3.413E-05
5483.000,3.4153E-05
5487.000,3.414E-05
5490.000,3.4134E-05
5494.000,3.416E-05
5497.000,3.4169E-05
5500.000,3.4176E-05
5504.000,3.4202E-05
5507.000,3.4186E-05
5511.000,3.4163E-05
5536.000,3.413E-05
5539.000,3.4156E-05
5542.000,3.4147E-05
5546.000,3.413E-05
5549.000,3.415E-05
5553.000,3.4179E-05
5559.000,3.4176E-05
5563.000,3.4163E-05
5588.000,3.4127E-05
5592.000,3.4134E-05
5595.000,3.413E-05
5599.000,3.416E-05
5602.000,3.413E-05
5606.000,3.4179E-05
5609.000,3.4173E-05
5616.000,3.413E-05
5619.000,3.4166E-05
5623.000,3.414E-05
5626.000,3.416E-05
5629.000,3.4137E-05
5633.000,3.4114E-05
5636.000,3.413E-05
5639.000,3.4111E-05
5643.000,3.4127E-05
5646.000,3.4081E-05
5650.000,3.4091E-05
5653.000,3.4081E-05
5656.000,3.4094E-05
5659.000,3.4098E-05
5684.000,3.4104E-05
5688.000,3.4081E-05
5692.000,3.4085E-05
5695.000,3.4075E-05
5698.000,3.4072E-05
5701.000,3.4088E-05
5705.000,3.4062E-05
5708.000,3.4085E-05
5735.000,3.4098E-05
5738.000,3.4078E-05
5742.000,3.4065E-05
5745.000,3.4036E-05
5748.000,3.4019E-05
5751.000,3.4016E-05
5754.000,3.4E-05
5758.000,3.401E-05
5783.000,3.4013E-05
5786.000,3.4042E-05
5789.000,3.4039E-05
5793.000,3.4039E-05
5796.000,3.4049E-05
5802.000,3.4006E-05
5805.000,3.4013E-05
5808.000,3.3993E-05
5838.000,3.4075E-05
5842.000,3.4085E-05
5845.000,3.4058E-05
5848.000,3.3997E-05
5852.000,3.4032E-05
5855.000,3.4032E-05
5859.000,3.401E-05
5863.000,3.4026E-05
5889.000,3.4088E-05
5892.000,3.4091E-05
5895.000,3.4091E-05
5899.000,3.4045E-05
5902.000,3.4078E-05
5906.000,3.4045E-05
5909.000,3.4055E-05
5913.000,3.4029E-05
5916.000,3.4019E-05
5920.000,3.4026E-05
5924.000,3.4058E-05
5927.000,3.4081E-05
5930.000,3.4072E-05
5934.000,3.4078E-05
5937.000,3.4091E-05
5940.000,3.4111E-05
5944.000,3.412E-05
5947.000,3.4085E-05
5950.000,3.4055E-05
5954.000,3.4078E-05
5957.000,3.4058E-05
5960.000,3.4045E-05
5986.000,3.4085E-05
5990.000,3.4124E-05
5993.000,3.4147E-05
5997.000,3.415E-05
6001.000,3.4134E-05
6004.000,3.4117E-05
6007.000,3.4114E-05
6013.000,3.4075E-05
6040.000,3.4098E-05
6047.000,3.4078E-05
6051.000,3.4101E-05
6054.000,3.4117E-05
6058.000,3.4101E-05
6083.000,3.4072E-05
6087.000,3.4049E-05
6093.000,3.4078E-05
6097.000,3.4094E-05
6101.000,3.4091E-05
6105.000,3.4098E-05
6109.000,3.4104E-05
6133.000,3.4068E-05
6137.000,3.401E-05
6141.000,3.4036E-05
6144.000,3.4058E-05
6148.000,3.4049E-05
6152.000,3.4045E-05
6155.000,3.4078E-05
6159.000,3.4081E-05
6163.000,3.4068E-05
6188.000,3.401E-05
6191.000,3.4039E-05
6195.000,3.4055E-05
6198.000,3.4062E-05
6201.000,3.4055E-05
6205.000,3.4098E-05
6208.000,3.4091E-05
6215.000,3.4078E-05
6218.000,3.4026E-05
6222.000,3.401E-05
6226.000,3.4013E-05
6229.000,3.4003E-05
6232.000,3.3983E-05
6235.000,3.398E-05
6238.000,3.3983E-05
6242.000,3.401E-05
6245.000,3.4032E-05
6249.000,3.4039E-05
6252.000,3.4058E-05
6255.000,3.4055E-05
6259.000,3.4068E-05
6283.000,3.4065E-05
6287.000,3.3977E-05
6291.000,3.3987E-05
6294.000,3.4032E-05
6297.000,3.4042E-05
